"marketName","action","usdcAmount","tokenAmount","tokenName","timestamp","hash"
"Bitcoin Up or Down - March 1, 12:10PM-12:15PM ET","Buy","4.9998","83.2638","Up","1772385209","0x5770722e02ed70099f4babdef788636a06e057561e45d9f4fe2293d4c883ea29"
"Bitcoin Up or Down - March 1, 8:00AM-12:00PM ET","Redeem","0","0","","1772384623","0xd8e3c1852a9be1b1d463031912eefa391cd8a907f972a7a941303bff0fa393e4"
"XRP Up or Down - March 1, 10:35AM-10:40AM ET","Redeem","0","0","","1772383809","0x4d2901c32643516466a73c9f4983fe0a17b63b2ea249150ad773819274f0a5fd"
"Bitcoin Up or Down - March 1, 10:15AM-10:20AM ET","Redeem","0","0","","1772383809","0x4d2901c32643516466a73c9f4983fe0a17b63b2ea249150ad773819274f0a5fd"
"Solana Up or Down - March 1, 10:20AM-10:25AM ET","Redeem","0","0","","1772383809","0x4d2901c32643516466a73c9f4983fe0a17b63b2ea249150ad773819274f0a5fd"
"Bitcoin Up or Down - March 1, 10:05AM-10:10AM ET","Redeem","0","0","","1772383809","0x4d2901c32643516466a73c9f4983fe0a17b63b2ea249150ad773819274f0a5fd"
"Solana Up or Down - March 1, 10:30AM-10:35AM ET","Redeem","0","0","","1772383809","0x4d2901c32643516466a73c9f4983fe0a17b63b2ea249150ad773819274f0a5fd"
"Bitcoin Up or Down - March 1, 10:20AM-10:25AM ET","Redeem","0","0","","1772383809","0x4d2901c32643516466a73c9f4983fe0a17b63b2ea249150ad773819274f0a5fd"
"Solana Up or Down - March 1, 10:40AM-10:45AM ET","Redeem","0","0","","1772383809","0x4d2901c32643516466a73c9f4983fe0a17b63b2ea249150ad773819274f0a5fd"
"Solana Up or Down - March 1, 10:15AM-10:30AM ET","Redeem","8.2008","8.2008","","1772383781","0x83422f14fd8ebb186f751d164eb0e656db4b09819ef9310d1216a87faef7c155"
"Ethereum Up or Down - March 1, 10:35AM-10:40AM ET","Redeem","8.3377","8.3377","","1772383781","0x83422f14fd8ebb186f751d164eb0e656db4b09819ef9310d1216a87faef7c155"
"Bitcoin Up or Down - March 1, 10:45AM-11:00AM ET","Redeem","8.3403","8.3403","","1772383781","0x83422f14fd8ebb186f751d164eb0e656db4b09819ef9310d1216a87faef7c155"
"Ethereum Up or Down - March 1, 10:30AM-10:45AM ET","Redeem","8.6383","8.6383","","1772383781","0x83422f14fd8ebb186f751d164eb0e656db4b09819ef9310d1216a87faef7c155"
"Bitcoin Up or Down - March 1, 10:35AM-10:40AM ET","Redeem","9.8483","9.8483","","1772383781","0x83422f14fd8ebb186f751d164eb0e656db4b09819ef9310d1216a87faef7c155"
"Bitcoin Up or Down - March 1, 10:30AM-10:45AM ET","Redeem","14.0562","14.0562","","1772383781","0x83422f14fd8ebb186f751d164eb0e656db4b09819ef9310d1216a87faef7c155"
"XRP Up or Down - March 1, 10:15AM-10:30AM ET","Redeem","14.5584","14.5584","","1772383781","0x83422f14fd8ebb186f751d164eb0e656db4b09819ef9310d1216a87faef7c155"
"Solana Up or Down - March 1, 10:30AM-10:45AM ET","Redeem","14.6386","14.6386","","1772383781","0x83422f14fd8ebb186f751d164eb0e656db4b09819ef9310d1216a87faef7c155"
"Bitcoin Up or Down - March 1, 10:15AM-10:30AM ET","Redeem","14.81","14.81","","1772383781","0x83422f14fd8ebb186f751d164eb0e656db4b09819ef9310d1216a87faef7c155"
"Ethereum Up or Down - March 1, 10:15AM-10:30AM ET","Redeem","18.4971","18.4971","","1772383781","0x83422f14fd8ebb186f751d164eb0e656db4b09819ef9310d1216a87faef7c155"
"Solana Up or Down - March 1, 10:00AM-10:15AM ET","Redeem","5.74","5.74","","1772383781","0xfbfb9998d08a3db82b311bc2bd19ae2c93ffede839a3322e22c3d11085e82d8b"
"Bitcoin Up or Down - March 1, 10:00AM-10:15AM ET","Redeem","6.056594","6.056594","","1772383781","0xfbfb9998d08a3db82b311bc2bd19ae2c93ffede839a3322e22c3d11085e82d8b"
"XRP Up or Down - March 1, 10:00AM-10:15AM ET","Redeem","6.21","6.21","","1772383781","0xfbfb9998d08a3db82b311bc2bd19ae2c93ffede839a3322e22c3d11085e82d8b"
"Ethereum Up or Down - March 1, 10:00AM-10:15AM ET","Redeem","6.31476","6.31476","","1772383781","0xfbfb9998d08a3db82b311bc2bd19ae2c93ffede839a3322e22c3d11085e82d8b"
"Bitcoin Up or Down - March 1, 10:30AM-10:35AM ET","Redeem","7.1489","7.1489","","1772383781","0xfbfb9998d08a3db82b311bc2bd19ae2c93ffede839a3322e22c3d11085e82d8b"
"XRP Up or Down - March 1, 10:45AM-11:00AM ET","Redeem","7.576","7.576","","1772383781","0xfbfb9998d08a3db82b311bc2bd19ae2c93ffede839a3322e22c3d11085e82d8b"
"XRP Up or Down - March 1, 10:30AM-10:45AM ET","Redeem","7.6983","7.6983","","1772383781","0xfbfb9998d08a3db82b311bc2bd19ae2c93ffede839a3322e22c3d11085e82d8b"
"Solana Up or Down - March 1, 10:45AM-11:00AM ET","Redeem","7.944","7.944","","1772383781","0xfbfb9998d08a3db82b311bc2bd19ae2c93ffede839a3322e22c3d11085e82d8b"
"Bitcoin Up or Down - March 1, 10:40AM-10:45AM ET","Redeem","8.0742","8.0742","","1772383781","0xfbfb9998d08a3db82b311bc2bd19ae2c93ffede839a3322e22c3d11085e82d8b"
"Solana Up or Down - March 1, 10:45AM-11:00AM ET","Buy","3.50619","9.476189","Up","1772380025","0xf625f57e6e1854aeb73651c63207edb6fa14a0cea154debec24ede241f2e6ba4"
"Solana Up or Down - March 1, 10:45AM-11:00AM ET","Buy","1.4911","4.03","Up","1772380025","0x7e81f14fa87d4ac02e709771ac9e6611a8ae108ba60c8fe2e076305b5d2a33e6"
"XRP Up or Down - March 1, 10:45AM-11:00AM ET","Buy","4.4602","7.5760000000000005","Down","1772380009","0x797806f69b172d801b79d5f1baf49b389f75eda695fb9c4684499ce9f9b0dc60"
"Bitcoin Up or Down - March 1, 10AM ET","Buy","5","250","Down","1772380009","0x3403a9272d9245046e841088c1ab7041198919c51da1a2ab578afe1251c687fd"
"Solana Up or Down - March 1, 10:45AM-11:00AM ET","Buy","4.836","7.944000000000001","Down","1772380007","0xb1475333bb0ba2ac5d4f4aa1e3f1e8e7ed21e86e333a1fd6ca201f5774ee9c1e"
"Bitcoin Up or Down - March 1, 10:45AM-11:00AM ET","Buy","4.6585","8.340300000000001","Down","1772380005","0x89ee226ee3d2c7fc7cf07e4baf5b70708965b35f84b89271fc39bb332ba768e7"
"Solana Up or Down - March 1, 10:40AM-10:45AM ET","Buy","4.228","30.2","Down","1772379875","0xde4a0a4a7efd37ae6551ec78677b58715d54b02352b31103699bbdb79b31cd27"
"Solana Up or Down - March 1, 10:40AM-10:45AM ET","Buy","0.7714","5.51","Down","1772379875","0xdc30535054ba7e3213c290801bc31608c0739b17c7982ffbe24a1ef10f124170"
"Bitcoin Up or Down - March 1, 10:40AM-10:45AM ET","Buy","4.9979","12.19","Down","1772379871","0xb681a985b4da599f0c83b7b3ec804fe61cbccb1a56cc5c483d30ce39268d755e"
"Bitcoin Up or Down - March 1, 10:40AM-10:45AM ET","Buy","3.1941","8.0742","Up","1772379703","0x8e5f4ee1f9e7578120b7c5b78de1f057a8bb8b3d4bd5c23987e5e7f50ee44e01"
"Bitcoin Up or Down - March 1, 10:35AM-10:40AM ET","Buy","4.9961","10.63","Down","1772379571","0xb67a9fb1bbbc94486dc519605717aceed83cfa8888c4125de297e47e57052d88"
"Bitcoin Up or Down - March 1, 10:30AM-10:45AM ET","Buy","4.8716","6.3567","Up","1772379405","0xb0038805faa9ab040ab216a8d7432e43a7060d8c42ec2412035f61e5af222ebe"
"Ethereum Up or Down - March 1, 10:35AM-10:40AM ET","Buy","4.9961","10.63","Down","1772379405","0x31be081c61a7935b3d371410b54555e4779e6deab7cdabe4c704487e57938e05"
"Solana Up or Down - March 1, 10:30AM-10:45AM ET","Buy","4.948","5.8539","Up","1772379403","0xfd242e2ba735dc904cc11d872fa499a8544a48b95c2a2ce0735c6dde95e5f96c"
"XRP Up or Down - March 1, 10:35AM-10:40AM ET","Buy","4.9995","10.9399","Down","1772379403","0x18158e0f3fec8157dcbe96fa2901b35e351fa8baea70c9f36ff03034427b758b"
"Ethereum Up or Down - March 1, 10:35AM-10:40AM ET","Buy","4.235","8.3377","Up","1772379403","0xf8b74698497a56faf2d39a437ea71b0d4c1c07d5fa4effe948378ac81c62f783"
"Bitcoin Up or Down - March 1, 10:35AM-10:40AM ET","Buy","4.4","9.8483","Up","1772379401","0x522943c87d877642cdb168443be2311a658eefe8b21561cba2665e5df9c3d110"
"Bitcoin Up or Down - March 1, 10:30AM-10:35AM ET","Buy","3.3192","13.83","Down","1772379215","0x97e41dd2108df5b84c2999054ecd7f573cbb466d7a6447e19a0db496077511f1"
"Bitcoin Up or Down - March 1, 10:30AM-10:35AM ET","Buy","1.68","7","Down","1772379215","0x76ee2f9f91be014fd0f149685523ae502f4093f72c1cc814063b6f8056330bcb"
"Bitcoin Up or Down - March 1, 10:30AM-10:45AM ET","Buy","4.9968","13.88","Down","1772379157","0xc1d2efc22cbf50fbaec28eed3991bf8623ef324819befb4dfc064f5b2cf66f06"
"Solana Up or Down - March 1, 10:30AM-10:35AM ET","Buy","4.9998","12.82","Down","1772379157","0xe66f7b679bc351f66a0b337849796ec31baa0ec866a92c7d17914734122d9932"
"XRP Up or Down - March 1, 10:30AM-10:45AM ET","Buy","4.7141","7.6983","Up","1772379105","0xb0df4009ad1b495fa6364898d4361bc71f5c4d9b8249c143f697109cf26e5ddc"
"Bitcoin Up or Down - March 1, 10:30AM-10:45AM ET","Buy","4.7641","7.6995","Up","1772379103","0x08d6085b6bdc5c17457bb9876a86b67abb429578265314f784486e27f67f5606"
"Solana Up or Down - March 1, 10:30AM-10:45AM ET","Buy","4.9952","8.784699999999999","Up","1772379101","0x32915b8cd7db15bfb69e09fc0a0a05f952316c98eccb38f2b452f0ce2213446e"
"Bitcoin Up or Down - March 1, 10:30AM-10:35AM ET","Buy","4.7784","7.1489","Up","1772379101","0xe59ddd6e55079ea5e27ed154dcd4997ce6059578ed23aeca296a1cd5da8b01a8"
"Ethereum Up or Down - March 1, 10:30AM-10:45AM ET","Buy","4.9989","8.6383","Up","1772379101","0xdec0bd68ab86ba14324caf6153cad5930ba501fb41a127dee77c5e124b731872"
"Bitcoin Up or Down - March 1, 10:15AM-10:30AM ET","Buy","4.9956","7.24","Down","1772378813","0x406ede9ac57cf99a775f4ebd9dbdf3d8fced579066d2b5fa5e6250e99e70e735"
"Ethereum Up or Down - March 1, 10:15AM-10:30AM ET","Buy","4.8373","7.8178","Down","1772378803","0x27215dfc5fd427c097a556e19b834e73ae350a408bfe66c3ad76a1c8f5e4dc1c"
"Bitcoin Up or Down - March 1, 10:15AM-10:30AM ET","Buy","4.557","14.531899999999998","Up","1772378801","0x7d2051542b9e100e9c75dfbe098b3efc88773c58b8b7c567b8c5fe9e42a9c7d3"
"Ethereum Up or Down - March 1, 10:15AM-10:30AM ET","Buy","4.944","12.1821","Up","1772378799","0x8f594bddca3ac323b551530aeb2998a190a27050cd07deee8c5105230b43aa8b"
"XRP Up or Down - March 1, 10:15AM-10:30AM ET","Buy","4.97","7","Down","1772378527","0x4070882d5f2f86648873b3ccb1c82d85b088a09557cd817b8e7957d7eea9cde1"
"Solana Up or Down - March 1, 10:20AM-10:25AM ET","Buy","4.5822","12.0223","Up","1772378507","0xd58a9b8f7fab1f70b749a710361ff691b858fa20901dbb115cbc135e7d57b4fd"
"Bitcoin Up or Down - March 1, 10:20AM-10:25AM ET","Buy","4.998","14.7","Up","1772378507","0xf0db0e99300f3589f86add9fd96c45d2deb934c307571400e76feb7d23ce63cd"
"XRP Up or Down - March 1, 10:15AM-10:30AM ET","Buy","4.4636","15.9585","Up","1772378501","0xfdfc769b00e61fe3d27691fa409498686dd9b2abb38d0c9d9303aa09ed7c6b69"
"Bitcoin Up or Down - March 1, 10:15AM-10:30AM ET","Buy","3.4398","8.0685","Up","1772378499","0xf61330fe5519ff7d6aaa2a2b56422ec85e8087fff75affd2a8373f9fc3fe9b17"
"Ethereum Up or Down - March 1, 10:15AM-10:30AM ET","Buy","3.7178","6.315","Up","1772378499","0xf5e3a04ba603323a6796c847a5d4a9456921dcd3eba9cde2ba0a264073006a99"
"Bitcoin Up or Down - March 1, 10:15AM-10:30AM ET","Buy","4.9956","10.86","Up","1772378347","0xa65743a1f702bab3c4e3128ffd2cf4830894b8ebcfb252dd011bb5131b98b597"
"XRP Up or Down - March 1, 10AM ET","Buy","4.9972","16.12","Down","1772378209","0x41cd5384378139bdc8ba9b358da2a7243d39b5faf28f1689625a9b577b54a097"
"Bitcoin Up or Down - March 1, 10:15AM-10:20AM ET","Buy","3.06","6.8","Down","1772378203","0xaf553a836641a08b2773478e0bb24b0009cf873a5aa09c97353f2c7fd131f6e2"
"Bitcoin Up or Down - March 1, 10:15AM-10:20AM ET","Buy","0.0225","0.05","Down","1772378203","0x79dcae0c85e76d01f8697d940d6bb5a938421f0cbd75ab3a36472f2df0ed96ef"
"Bitcoin Up or Down - March 1, 10:15AM-10:20AM ET","Buy","0.0045","0.01","Down","1772378203","0x75ab9cd7e15cc549960e79dbc412b089ac3676c974ade4ff6d2f05de0213794b"
"Bitcoin Up or Down - March 1, 10:15AM-10:20AM ET","Buy","1.9035","4.23","Down","1772378203","0x7d3f16153ecd954c0cadfb8d02e3f45cb5d86e07158403d90d5dfc57efdfa21e"
"Bitcoin Up or Down - March 1, 10:15AM-10:20AM ET","Buy","0.009","0.02","Down","1772378203","0x842f0a7bfe496b23facc155c07578ddbbde2bcdc3f6920bbd0ce5e506721208a"
"Ethereum Up or Down - March 1, 10:15AM-10:30AM ET","Buy","4.8314","8.2065","Down","1772378201","0x49a6badb4fa61088848ecd5c458636e8240a4bba032028fd6e33b6ff707620d5"
"XRP Up or Down - March 1, 10:15AM-10:30AM ET","Buy","4.9024","7.5584","Down","1772378201","0xc8c91f10b5910da169bebae5a1acfb54febbb39b0daa0b333cbff355f87c663a"
"Solana Up or Down - March 1, 10:15AM-10:30AM ET","Buy","4.4149","8.2008","Down","1772378199","0x5f8a80229f53a3aa57f13ed723df0afd1f904a0a020ae9168607c5dc4df81fa7"
"Bitcoin Up or Down - March 1, 10:15AM-10:30AM ET","Buy","3.9219","7.57","Down","1772378199","0x4b078dd42afa7285b7ae6c558980f13f6e1c5699bc68524b54f2ca8ff08b5a3d"
"Ethereum Up or Down - February 28, 10PM ET","Redeem","0","0","","1772378067","0x33d7c3c823a22bfa8ce817efc6825f35605db0b21cdc2ae4bd4d882196fe3272"
"Bitcoin Up or Down - February 28, 11:10PM-11:15PM ET","Redeem","0","0","","1772378067","0x33d7c3c823a22bfa8ce817efc6825f35605db0b21cdc2ae4bd4d882196fe3272"
"Solana Up or Down - February 28, 10:45PM-11:00PM ET","Redeem","0","0","","1772378067","0x33d7c3c823a22bfa8ce817efc6825f35605db0b21cdc2ae4bd4d882196fe3272"
"Bitcoin Up or Down - February 28, 10PM ET","Redeem","0","0","","1772378067","0x33d7c3c823a22bfa8ce817efc6825f35605db0b21cdc2ae4bd4d882196fe3272"
"XRP Up or Down - February 28, 10PM ET","Redeem","0","0","","1772378067","0x33d7c3c823a22bfa8ce817efc6825f35605db0b21cdc2ae4bd4d882196fe3272"
"Bitcoin Up or Down - February 28, 10:35PM-10:40PM ET","Redeem","0","0","","1772378067","0x33d7c3c823a22bfa8ce817efc6825f35605db0b21cdc2ae4bd4d882196fe3272"
"Bitcoin Up or Down - February 28, 10:45PM-10:50PM ET","Redeem","0","0","","1772378067","0x33d7c3c823a22bfa8ce817efc6825f35605db0b21cdc2ae4bd4d882196fe3272"
"Ethereum Up or Down - February 28, 10:45PM-11:00PM ET","Redeem","0","0","","1772378067","0x33d7c3c823a22bfa8ce817efc6825f35605db0b21cdc2ae4bd4d882196fe3272"
"Ethereum Up or Down - February 28, 10:30PM-10:45PM ET","Redeem","0","0","","1772378067","0x33d7c3c823a22bfa8ce817efc6825f35605db0b21cdc2ae4bd4d882196fe3272"
"Solana Up or Down - February 28, 10:30PM-10:45PM ET","Redeem","0","0","","1772378067","0x33d7c3c823a22bfa8ce817efc6825f35605db0b21cdc2ae4bd4d882196fe3272"
"Bitcoin Up or Down - February 28, 8:00PM-12:00AM ET","Redeem","0","0","","1772378067","0xf1e1e068dbf33f97819653b2a33c51a313554db67f1ba61d74c4c797bbcccf10"
"XRP Up or Down - February 28, 11:00PM-11:15PM ET","Redeem","0","0","","1772378065","0x1b355dba2204fe16e81ee350fdf4cd61c481a15d5d098290c52ce2c93572880b"
"Bitcoin Up or Down - February 28, 10:55PM-11:00PM ET","Redeem","0","0","","1772378065","0x1b355dba2204fe16e81ee350fdf4cd61c481a15d5d098290c52ce2c93572880b"
"Solana Up or Down - February 28, 11:00PM-11:15PM ET","Redeem","0","0","","1772378065","0x1b355dba2204fe16e81ee350fdf4cd61c481a15d5d098290c52ce2c93572880b"
"Solana Up or Down - February 28, 11PM ET","Redeem","0","0","","1772378065","0x1b355dba2204fe16e81ee350fdf4cd61c481a15d5d098290c52ce2c93572880b"
"Bitcoin Up or Down - February 28, 10:30PM-10:45PM ET","Redeem","0","0","","1772378065","0x1b355dba2204fe16e81ee350fdf4cd61c481a15d5d098290c52ce2c93572880b"
"Bitcoin Up or Down - February 28, 10:45PM-11:00PM ET","Redeem","0","0","","1772378065","0x1b355dba2204fe16e81ee350fdf4cd61c481a15d5d098290c52ce2c93572880b"
"Ethereum Up or Down - February 28, 11:00PM-11:15PM ET","Redeem","0","0","","1772378065","0x1b355dba2204fe16e81ee350fdf4cd61c481a15d5d098290c52ce2c93572880b"
"Ethereum Up or Down - February 28, 11PM ET","Redeem","0","0","","1772378065","0x1b355dba2204fe16e81ee350fdf4cd61c481a15d5d098290c52ce2c93572880b"
"Bitcoin Up or Down - February 28, 11PM ET","Redeem","0","0","","1772378065","0x1b355dba2204fe16e81ee350fdf4cd61c481a15d5d098290c52ce2c93572880b"
"Solana Up or Down - February 28, 10PM ET","Redeem","0","0","","1772378065","0x1b355dba2204fe16e81ee350fdf4cd61c481a15d5d098290c52ce2c93572880b"
"Ethereum Up or Down - March 1, 10:00AM-10:15AM ET","Buy","3.3415","17.7467","Down","1772377897","0xd573cc8e989c8d0fd5fd959019b3744d409cf66ffc93bdbc6795718d72955550"
"XRP Up or Down - March 1, 10:00AM-10:15AM ET","Buy","5","6.21","Up","1772377897","0x9f2ca153c90b8428b4c2ee23788c62d8d1986734eb4f16451bb752c15f24943e"
"Solana Up or Down - March 1, 10AM ET","Buy","4.9972","8.06","Up","1772377631","0x2a680ee3ccaa01735304ebcaa1773f07853b131edcaf876a030a73768bac525e"
"Bitcoin Up or Down - March 1, 10AM ET","Buy","4.998","8.33","Up","1772377613","0x1ab540ea1ada4a24497f45d1d007d53262d5d9d48be80c7b9696ea331af8fd17"
"Ethereum Up or Down - March 1, 10:00AM-10:15AM ET","Buy","1.9039","2.41","Up","1772377613","0x5b4698fa58d5a560bc10701a8660f54613e80873681e6bca47c8551886ddcf4c"
"Ethereum Up or Down - March 1, 10:00AM-10:15AM ET","Buy","3.084761","3.90476","Up","1772377611","0xedb323313480f25d14da884a1f600704f8016545c8f8c83dffdd7003c7ce7ea6"
"Bitcoin Up or Down - March 1, 8:00AM-12:00PM ET","Buy","4.9808","5.66","Up","1772377611","0xc645e39a1b6b08290708453fadcfcf7f5d536bac3105fb799fc22c2aba048167"
"Bitcoin Up or Down - March 1, 10:05AM-10:10AM ET","Buy","1.3377","3.43","Down","1772377609","0xf41138659570f70f24ab41878a0a3c4af1d1da9812fbbf39638993f15fa30e56"
"Bitcoin Up or Down - March 1, 10:05AM-10:10AM ET","Buy","0.3822","0.98","Down","1772377609","0xd26344eb286236573768cee3df869844bd6a87d724aeb0d13a15e3458fe64777"
"Bitcoin Up or Down - March 1, 10:05AM-10:10AM ET","Buy","0.639344","1.639343","Down","1772377609","0x7a906ffa5e60ba976e5744c725ba0be3800a23ef0994c0db5d7ee00bd569d407"
"Bitcoin Up or Down - March 1, 10:05AM-10:10AM ET","Buy","1.7394","4.46","Down","1772377609","0xd88b5b6f498ddd0334f802c82a0b6daa7ab35f9898298822e40ab87461320805"
"Bitcoin Up or Down - March 1, 10:05AM-10:10AM ET","Buy","0.0117","0.03","Down","1772377609","0x22ac1ec151756a2c7cb0af0000806067136221f736b5383c68ee379bc620db8c"
"Bitcoin Up or Down - March 1, 10:05AM-10:10AM ET","Buy","0.811967","2.081966","Down","1772377609","0xd8dd87c67f00b0903ac624dac7056d99079a741820e9685728d01292de5f7b37"
"Bitcoin Up or Down - March 1, 10:05AM-10:10AM ET","Buy","0.0741","0.19","Down","1772377609","0xdcd412dd5be1b08de7535bc0ab849f87f7b582ddbdaea56ed9722758a69be86f"
"Solana Up or Down - March 1, 10:00AM-10:15AM ET","Buy","4.9938","5.74","Up","1772377601","0x6061e8b88e4f20034911cfeb59f1ae41bb99f7a5e8e3db62ebc579ccc07bd331"
"Ethereum Up or Down - March 1, 10:00AM-10:15AM ET","Buy","3.332","16.5534","Down","1772377597","0xb8478fa6ad76689d878cb054404cedf041cda1c4d2dd71e6f30f237f141995e4"
"Bitcoin Up or Down - March 1, 10:00AM-10:15AM ET","Buy","3.3852","16.0091","Down","1772377595","0x746fbb9979978184a57555f94a8ffc894427ea7cb869c4e5fdab23bd39ddd08c"
"Bitcoin Up or Down - March 1, 10:00AM-10:15AM ET","Buy","4.987795","6.056594","Up","1772377595","0x4cb9cd54010cb753ba283a903e0fb543f2f6001ee7c23f6d929af6f03a9ccb71"
"XRP Up or Down - February 28, 10:15PM-10:30PM ET","Redeem","0","0","","1772370807","0xef1249ebf9a6036296ca09eda287fd9d9db47e7094cf3c54831498c1869d9629"
"Ethereum Up or Down - February 28, 9:30PM-9:45PM ET","Redeem","0","0","","1772370807","0xef1249ebf9a6036296ca09eda287fd9d9db47e7094cf3c54831498c1869d9629"
"Ethereum Up or Down - February 28, 10:15PM-10:20PM ET","Redeem","0","0","","1772370807","0xef1249ebf9a6036296ca09eda287fd9d9db47e7094cf3c54831498c1869d9629"
"Ethereum Up or Down - February 28, 10:05PM-10:10PM ET","Redeem","0","0","","1772370807","0xef1249ebf9a6036296ca09eda287fd9d9db47e7094cf3c54831498c1869d9629"
"Bitcoin Up or Down - February 28, 10:15PM-10:20PM ET","Redeem","0","0","","1772370807","0xef1249ebf9a6036296ca09eda287fd9d9db47e7094cf3c54831498c1869d9629"
"Bitcoin Up or Down - February 28, 10:15PM-10:30PM ET","Redeem","0","0","","1772370805","0xbf871b1c29fe461f6e5bcca75901395c2e66054ad54843858c8443c2b75c25de"
"Solana Up or Down - February 28, 10:05PM-10:10PM ET","Redeem","0","0","","1772370805","0xbf871b1c29fe461f6e5bcca75901395c2e66054ad54843858c8443c2b75c25de"
"Ethereum Up or Down - February 28, 10:35PM-10:40PM ET","Redeem","0","0","","1772370805","0xbf871b1c29fe461f6e5bcca75901395c2e66054ad54843858c8443c2b75c25de"
"Ethereum Up or Down - February 28, 10:15PM-10:30PM ET","Redeem","0","0","","1772370805","0xbf871b1c29fe461f6e5bcca75901395c2e66054ad54843858c8443c2b75c25de"
"Ethereum Up or Down - February 28, 10:00PM-10:15PM ET","Redeem","0","0","","1772370805","0xbf871b1c29fe461f6e5bcca75901395c2e66054ad54843858c8443c2b75c25de"
"Ethereum Up or Down - February 28, 10:40PM-10:45PM ET","Redeem","0","0","","1772370805","0xbf871b1c29fe461f6e5bcca75901395c2e66054ad54843858c8443c2b75c25de"
"Ethereum Up or Down - February 28, 10:30PM-10:35PM ET","Redeem","0","0","","1772370805","0xbf871b1c29fe461f6e5bcca75901395c2e66054ad54843858c8443c2b75c25de"
"Bitcoin Up or Down - February 28, 11:00PM-11:05PM ET","Redeem","0","0","","1772370805","0xbf871b1c29fe461f6e5bcca75901395c2e66054ad54843858c8443c2b75c25de"
"Bitcoin Up or Down - February 28, 11:00PM-11:15PM ET","Redeem","0","0","","1772370805","0xbf871b1c29fe461f6e5bcca75901395c2e66054ad54843858c8443c2b75c25de"
"Bitcoin Up or Down - February 28, 10:30PM-10:35PM ET","Redeem","0","0","","1772370805","0xbf871b1c29fe461f6e5bcca75901395c2e66054ad54843858c8443c2b75c25de"
"Bitcoin Up or Down - February 28, 8:00PM-12:00AM ET","Redeem","0","0","","1772370777","0x33c0f96d2d34ccd0c93f8e99d656095e596e0af093e9df974582c2d167e519a1"
"XRP Up or Down - February 28, 11:00PM-11:15PM ET","Redeem","0","0","","1772370775","0xf8918120d15713ade792de4516ebe51ecda20ba37e3f484f3dfb5075b14a6bde"
"Bitcoin Up or Down - February 28, 10:55PM-11:00PM ET","Redeem","0","0","","1772370775","0xf8918120d15713ade792de4516ebe51ecda20ba37e3f484f3dfb5075b14a6bde"
"Solana Up or Down - February 28, 11:00PM-11:15PM ET","Redeem","0","0","","1772370775","0xf8918120d15713ade792de4516ebe51ecda20ba37e3f484f3dfb5075b14a6bde"
"Solana Up or Down - February 28, 11PM ET","Redeem","0","0","","1772370775","0xf8918120d15713ade792de4516ebe51ecda20ba37e3f484f3dfb5075b14a6bde"
"Bitcoin Up or Down - February 28, 10:30PM-10:45PM ET","Redeem","0","0","","1772370775","0xf8918120d15713ade792de4516ebe51ecda20ba37e3f484f3dfb5075b14a6bde"
"Bitcoin Up or Down - February 28, 10:45PM-11:00PM ET","Redeem","0","0","","1772370775","0xf8918120d15713ade792de4516ebe51ecda20ba37e3f484f3dfb5075b14a6bde"
"Ethereum Up or Down - February 28, 11:00PM-11:15PM ET","Redeem","0","0","","1772370775","0xf8918120d15713ade792de4516ebe51ecda20ba37e3f484f3dfb5075b14a6bde"
"Ethereum Up or Down - February 28, 11PM ET","Redeem","0","0","","1772370775","0xf8918120d15713ade792de4516ebe51ecda20ba37e3f484f3dfb5075b14a6bde"
"Bitcoin Up or Down - February 28, 11PM ET","Redeem","0","0","","1772370775","0xf8918120d15713ade792de4516ebe51ecda20ba37e3f484f3dfb5075b14a6bde"
"Solana Up or Down - February 28, 10PM ET","Redeem","0","0","","1772370775","0xf8918120d15713ade792de4516ebe51ecda20ba37e3f484f3dfb5075b14a6bde"
"Ethereum Up or Down - February 28, 10PM ET","Redeem","0","0","","1772370775","0x12976688469e4ac0c7566067da33930471b80034d8d3f9b8573d7a912b52613d"
"Bitcoin Up or Down - February 28, 11:10PM-11:15PM ET","Redeem","0","0","","1772370775","0x12976688469e4ac0c7566067da33930471b80034d8d3f9b8573d7a912b52613d"
"Solana Up or Down - February 28, 10:45PM-11:00PM ET","Redeem","0","0","","1772370775","0x12976688469e4ac0c7566067da33930471b80034d8d3f9b8573d7a912b52613d"
"Bitcoin Up or Down - February 28, 10PM ET","Redeem","0","0","","1772370775","0x12976688469e4ac0c7566067da33930471b80034d8d3f9b8573d7a912b52613d"
"XRP Up or Down - February 28, 10PM ET","Redeem","0","0","","1772370775","0x12976688469e4ac0c7566067da33930471b80034d8d3f9b8573d7a912b52613d"
"Bitcoin Up or Down - February 28, 10:35PM-10:40PM ET","Redeem","0","0","","1772370775","0x12976688469e4ac0c7566067da33930471b80034d8d3f9b8573d7a912b52613d"
"Bitcoin Up or Down - February 28, 10:45PM-10:50PM ET","Redeem","0","0","","1772370775","0x12976688469e4ac0c7566067da33930471b80034d8d3f9b8573d7a912b52613d"
"Ethereum Up or Down - February 28, 10:45PM-11:00PM ET","Redeem","0","0","","1772370775","0x12976688469e4ac0c7566067da33930471b80034d8d3f9b8573d7a912b52613d"
"Ethereum Up or Down - February 28, 10:30PM-10:45PM ET","Redeem","0","0","","1772370775","0x12976688469e4ac0c7566067da33930471b80034d8d3f9b8573d7a912b52613d"
